0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.919 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.215 0.521  0.920 
0.823 0.216 0.520  0.922 
0.821 0.218 0.519  0.925 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.933 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.935 
0.818 0.223 0.518  0.932 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.933 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.933 
0.818 0.222 0.517  0.934 
0.818 0.223 0.518  0.931 
0.819 0.221 0.516  0.937 
0.818 0.222 0.517  0.933 
0.818 0.222 0.517  0.935 
0.818 0.223 0.517  0.933 
0.818 0.222 0.517  0.934 
0.818 0.223 0.518  0.932 
0.819 0.222 0.517  0.935 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.933 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.933 
0.818 0.223 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.222 0.517  0.934 
0.818 0.223 0.517  0.933 
0.818 0.222 0.517  0.935 
0.818 0.223 0.517  0.932 
0.818 0.222 0.517  0.933 
0.818 0.222 0.517  0.934 
