0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.839 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.839 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.839 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.860 0.162 0.352  1.841 
0.860 0.163 0.352  1.843 
0.859 0.164 0.351  1.851 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.857 0.168 0.348  1.870 
0.856 0.168 0.349  1.865 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.869 
0.856 0.168 0.349  1.866 
0.857 0.167 0.349  1.869 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.868 
0.857 0.167 0.349  1.866 
0.856 0.168 0.349  1.869 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.857 0.167 0.349  1.868 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.866 
0.857 0.167 0.349  1.868 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.857 0.167 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.857 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.869 
0.856 0.169 0.348  1.872 
0.854 0.170 0.347  1.880 
0.850 0.176 0.344  1.907 
0.836 0.196 0.334  1.993 
0.797 0.254 0.318  2.142 
0.797 0.254 0.318  2.144 
0.797 0.255 0.318  2.141 
0.797 0.254 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.254 0.318  2.146 
0.797 0.255 0.319  2.139 
0.797 0.254 0.318  2.145 
0.797 0.255 0.318  2.140 
0.798 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.797 0.254 0.318  2.141 
0.797 0.255 0.318  2.144 
0.798 0.254 0.318  2.141 
0.797 0.255 0.318  2.144 
0.797 0.255 0.319  2.133 
0.798 0.254 0.317  2.152 
0.797 0.255 0.319  2.136 
0.797 0.254 0.318  2.149 
0.797 0.254 0.319  2.139 
0.797 0.255 0.318  2.146 
0.796 0.256 0.319  2.134 
0.798 0.253 0.317  2.151 
0.797 0.254 0.318  2.141 
0.797 0.255 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.798 0.254 0.318  2.140 
0.797 0.255 0.318  2.145 
0.797 0.254 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.254 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.254 0.318  2.145 
0.797 0.255 0.318  2.140 
0.797 0.254 0.318  2.144 
0.797 0.255 0.318  2.141 
0.797 0.254 0.319  2.138 
0.797 0.254 0.318  2.147 
0.797 0.254 0.319  2.137 
0.797 0.255 0.318  2.148 
0.797 0.254 0.319  2.140 
0.797 0.255 0.318  2.145 
0.797 0.255 0.319  2.139 
0.797 0.254 0.318  2.146 
0.798 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.796 0.256 0.319  2.139 
0.798 0.253 0.318  2.145 
0.797 0.255 0.318  2.141 
0.798 0.254 0.318  2.144 
0.797 0.254 0.318  2.143 
0.797 0.255 0.318  2.142 
0.797 0.254 0.318  2.144 
0.797 0.255 0.318  2.141 
0.797 0.255 0.318  2.141 
0.797 0.254 0.318  2.144 
0.797 0.255 0.318  2.140 
0.797 0.254 0.318  2.145 
0.797 0.255 0.318  2.146 
0.797 0.255 0.317  2.158 
0.797 0.255 0.313  2.191 
0.796 0.256 0.303  2.299 
0.803 0.245 0.269  2.712 
0.984 0.017 0.284  2.522 
0.870 0.149 0.251  2.984 
0.870 0.150 0.251  2.986 
0.870 0.149 0.251  2.982 
0.870 0.150 0.251  2.986 
0.870 0.149 0.251  2.982 
0.870 0.150 0.251  2.986 
0.870 0.149 0.251  2.983 
0.870 0.150 0.251  2.985 
0.870 0.149 0.251  2.983 
0.870 0.149 0.251  2.988 
0.870 0.150 0.251  2.980 
0.870 0.149 0.251  2.987 
0.870 0.149 0.251  2.982 
0.869 0.150 0.251  2.987 
0.871 0.148 0.251  2.982 
0.870 0.150 0.251  2.985 
0.870 0.149 0.251  2.983 
0.870 0.149 0.251  2.985 
0.870 0.150 0.251  2.983 
0.870 0.149 0.251  2.985 
0.870 0.150 0.251  2.984 
0.869 0.151 0.251  2.977 
0.871 0.148 0.251  2.991 
0.870 0.150 0.251  2.981 
0.870 0.149 0.251  2.988 
0.869 0.150 0.251  2.985 
0.871 0.148 0.251  2.983 
0.870 0.150 0.251  2.985 
0.870 0.149 0.251  2.984 
0.869 0.151 0.252  2.972 
0.871 0.148 0.250  2.997 
0.869 0.151 0.252  2.976 
0.871 0.148 0.250  2.993 
0.870 0.150 0.251  2.985 
0.870 0.149 0.251  2.984 
0.870 0.150 0.251  2.984 
