0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.215 0.685  0.460 
0.823 0.216 0.685  0.461 
0.821 0.218 0.684  0.463 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.681  0.468 
0.818 0.223 0.682  0.466 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.467 
0.818 0.222 0.682  0.466 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.465 
0.819 0.221 0.681  0.468 
0.818 0.222 0.682  0.466 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.466 
0.818 0.222 0.681  0.468 
0.818 0.223 0.682  0.466 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.466 
0.819 0.222 0.681  0.468 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.467 
0.819 0.221 0.681  0.468 
0.817 0.223 0.682  0.466 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.466 
0.818 0.222 0.681  0.468 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.466 
0.818 0.222 0.681  0.468 
0.818 0.223 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.466 
0.819 0.222 0.681  0.468 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.222 0.682  0.467 
0.818 0.223 0.682  0.467 
0.817 0.224 0.681  0.469 
0.814 0.228 0.679  0.472 
0.806 0.241 0.674  0.483 
0.775 0.289 0.659  0.518 
0.731 0.368 0.695  0.439 
0.731 0.369 0.654  0.528 
0.731 0.369 0.654  0.529 
0.731 0.369 0.655  0.528 
0.731 0.369 0.654  0.529 
0.731 0.369 0.655  0.528 
0.731 0.369 0.654  0.528 
0.731 0.369 0.654  0.528 
0.731 0.369 0.654  0.528 
0.731 0.369 0.654  0.528 
0.731 0.368 0.654  0.530 
0.730 0.369 0.655  0.527 
0.731 0.368 0.654  0.529 
0.730 0.369 0.655  0.527 
0.731 0.368 0.654  0.529 
0.731 0.369 0.654  0.528 
0.731 0.368 0.654  0.528 
0.731 0.369 0.654  0.528 
0.731 0.369 0.654  0.528 
0.731 0.369 0.654  0.528 
0.731 0.369 0.654  0.528 
0.731 0.369 0.654  0.528 
0.731 0.368 0.654  0.528 
0.730 0.369 0.654  0.528 
0.731 0.368 0.654  0.528 
0.730 0.369 0.654  0.528 
0.730 0.370 0.655  0.526 
0.731 0.367 0.653  0.531 
0.730 0.369 0.655  0.527 
0.731 0.368 0.654  0.529 
0.731 0.369 0.655  0.527 
0.731 0.369 0.654  0.529 
