0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
0.823 0.215 0.803  0.245 
