0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.839 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.839 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.839 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.861 0.162 0.352  1.840 
0.860 0.162 0.352  1.841 
0.860 0.163 0.352  1.843 
0.859 0.164 0.351  1.851 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.857 0.168 0.348  1.870 
0.856 0.168 0.349  1.865 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.869 
0.856 0.168 0.349  1.866 
0.857 0.167 0.349  1.869 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.868 
0.857 0.167 0.349  1.866 
0.856 0.168 0.349  1.869 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.857 0.167 0.349  1.868 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.866 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.864 
0.857 0.167 0.348  1.871 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.866 
0.857 0.167 0.349  1.868 
0.856 0.168 0.349  1.864 
0.857 0.167 0.348  1.871 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.857 0.167 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.857 0.168 0.349  1.868 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.867 
0.856 0.168 0.349  1.868 
0.856 0.168 0.349  1.869 
0.856 0.169 0.348  1.872 
0.854 0.170 0.347  1.880 
0.850 0.176 0.344  1.907 
0.836 0.196 0.334  1.993 
0.797 0.254 0.318  2.142 
0.797 0.254 0.318  2.144 
0.797 0.255 0.318  2.141 
0.797 0.254 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.254 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.254 0.318  2.146 
0.797 0.255 0.319  2.139 
0.797 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.797 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.797 0.254 0.318  2.141 
0.797 0.255 0.318  2.144 
0.798 0.254 0.318  2.141 
0.797 0.255 0.318  2.144 
0.797 0.255 0.319  2.133 
0.798 0.254 0.317  2.152 
0.797 0.255 0.319  2.137 
0.797 0.254 0.318  2.148 
0.797 0.254 0.319  2.139 
0.797 0.255 0.318  2.146 
0.796 0.256 0.319  2.134 
0.798 0.253 0.317  2.151 
0.797 0.255 0.319  2.137 
0.798 0.254 0.318  2.148 
0.797 0.254 0.318  2.141 
0.797 0.255 0.318  2.144 
0.797 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.797 0.254 0.318  2.141 
0.797 0.255 0.318  2.144 
0.798 0.253 0.319  2.139 
0.796 0.256 0.318  2.146 
0.797 0.254 0.318  2.143 
0.797 0.254 0.318  2.142 
0.798 0.254 0.318  2.145 
0.797 0.255 0.319  2.140 
0.797 0.254 0.318  2.145 
0.797 0.255 0.318  2.140 
0.797 0.254 0.319  2.137 
0.797 0.254 0.318  2.148 
0.797 0.254 0.319  2.137 
0.797 0.255 0.318  2.148 
0.797 0.254 0.318  2.140 
0.797 0.255 0.318  2.145 
0.797 0.255 0.319  2.137 
0.797 0.254 0.318  2.148 
0.798 0.254 0.318  2.142 
0.797 0.255 0.318  2.143 
0.797 0.255 0.318  2.140 
0.798 0.254 0.318  2.145 
0.797 0.255 0.318  2.141 
0.797 0.254 0.318  2.144 
0.797 0.254 0.318  2.143 
0.797 0.255 0.318  2.142 
0.797 0.255 0.318  2.141 
0.797 0.254 0.318  2.144 
0.797 0.255 0.318  2.140 
0.797 0.254 0.318  2.145 
0.797 0.255 0.318  2.146 
0.797 0.255 0.316  2.161 
0.797 0.255 0.313  2.200 
0.796 0.256 0.300  2.329 
0.810 0.234 0.261  2.827 
1.016 -0.016 0.303  2.301 
0.928 0.078 0.262  2.815 
0.821 0.219 0.256  2.914 
0.838 0.194 0.251  2.977 
0.820 0.219 0.255  2.915 
0.821 0.219 0.256  2.912 
0.820 0.219 0.255  2.915 
0.821 0.219 0.256  2.913 
0.821 0.219 0.255  2.918 
0.820 0.219 0.256  2.910 
0.821 0.219 0.255  2.915 
0.821 0.219 0.256  2.913 
0.821 0.219 0.255  2.915 
0.821 0.219 0.256  2.913 
0.820 0.219 0.256  2.913 
0.821 0.218 0.255  2.915 
0.820 0.219 0.256  2.913 
0.821 0.219 0.255  2.914 
0.821 0.218 0.256  2.913 
0.820 0.219 0.255  2.915 
0.821 0.219 0.256  2.913 
0.820 0.219 0.255  2.914 
0.820 0.220 0.256  2.907 
0.821 0.218 0.255  2.921 
0.820 0.219 0.256  2.910 
0.821 0.218 0.255  2.918 
0.820 0.220 0.256  2.910 
0.821 0.218 0.255  2.917 
0.820 0.219 0.256  2.913 
0.821 0.218 0.255  2.915 
0.820 0.220 0.256  2.907 
0.821 0.218 0.255  2.921 
0.820 0.219 0.256  2.909 
0.821 0.218 0.255  2.919 
0.820 0.219 0.256  2.913 
